t,1M,6M,1.0Y,1.5Y,2.0Y,2.5Y,3.0Y,3.5Y,4.0Y,4.5Y,5.0Y,5.5Y,6.0Y,6.5Y,7.0Y,7.5Y,8.0Y,8.5Y,9.0Y,9.5Y,10.0Y,10.5Y,11.0Y,11.5Y,12.0Y,12.5Y,13.0Y,13.5Y,14.0Y,14.5Y,15.0Y,15.5Y,16.0Y,16.5Y,17.0Y,17.5Y,18.0Y,18.5Y,19.0Y,19.5Y,20.0Y,20.5Y,21.0Y,21.5Y,22.0Y,22.5Y,23.0Y,23.5Y,24.0Y,24.5Y,25.0Y
41,6.0032644,6.4216123,6.504854,6.3667097,6.2287855,6.07308,5.92667,5.753927,5.6143527,5.4907455,5.3443966,5.2147317,5.0859313,4.943609,4.8043294,4.6584764,4.5168247,4.3813877,4.249234,4.1285725,4.007785,3.883672,3.7950597,3.692582,3.5886035,3.5145454,3.4342198,3.3812683,3.3221366,3.2705233,3.2209122,3.1901355,3.16008,3.1712565,3.1741798,3.166387,3.1821275,3.1923351,3.2176619,3.2492523,3.261866,3.3173687,3.3496156,3.4104788,3.4259424,3.4771938,3.5197108,3.5557885,3.606775,3.6584463,3.6985724
42,6.0349464,6.4166083,6.4706507,6.3487334,6.204232,6.048012,5.9000683,5.730024,5.5923843,5.465037,5.3208013,5.1890473,5.0600085,4.917942,4.777695,4.630995,4.4907107,4.3555355,4.2209873,4.100146,3.9831398,3.8572025,3.7663643,3.6615348,3.5607426,3.4848573,3.408918,3.3571098,3.2911458,3.235496,3.1897726,3.1543365,3.1306558,3.1322658,3.137195,3.1274552,3.14462,3.1536121,3.181591,3.2084723,3.2179708,3.2731516,3.3041704,3.3632689,3.3822134,3.4295135,3.4683754,3.507565,3.5593572,3.608996,3.647219
43,6.0591354,6.4846163,6.5121093,6.4129925,6.2577424,6.1074085,5.9539175,5.7765775,5.6434836,5.5138173,5.3670344,5.2326493,5.101434,4.9558773,4.8117805,4.657261,4.5124493,4.368826,4.223546,4.0923796,3.9739115,3.83366,3.7350736,3.6213536,3.5108423,3.426269,3.352187,3.2942927,3.2185209,3.1502578,3.1080716,3.0662742,3.0448482,3.0397317,3.049882,3.0373955,3.0611885,3.0664153,3.10144,3.1260152,3.1317556,3.1944022,3.2287483,3.296325,3.3188636,3.3649552,3.410842,3.4570913,3.5088887,3.56608,3.60996
44,6.1383805,6.4648943,6.4660726,6.3627224,6.19954,6.037036,5.8807244,5.7080207,5.568843,5.431067,5.285636,5.145832,5.013716,4.8667283,4.720698,4.5685787,4.425892,4.28558,4.1440825,4.0183268,3.9020905,3.7694197,3.6723073,3.5593848,3.4615197,3.3806677,3.3114245,3.261349,3.1825767,3.1188958,3.0799208,3.0354834,3.023723,3.0112338,3.0215259,3.0084257,3.033091,3.0410666,3.0756211,3.0977516,3.1026244,3.1609857,3.1937249,3.2525377,3.2784657,3.3243887,3.3592286,3.4075422,3.4630134,3.5116358,3.5508685
45,6.201895,6.447812,6.4094687,6.3200397,6.147426,5.979155,5.8204293,5.6528277,5.512963,5.3681583,5.225624,5.081614,4.949013,4.8019195,4.6543255,4.502738,4.3625946,4.2243752,4.082518,3.9593463,3.8480394,3.7173371,3.6189413,3.5043979,3.4155028,3.3347406,3.2719138,3.2265253,3.1399822,3.0746572,3.0408268,2.990832,2.9894805,2.9644308,2.9765716,2.9613507,2.9874704,2.9955,3.032226,3.0485916,3.0500813,3.1059523,3.1365712,3.1895304,3.2202463,3.2620463,3.2882252,3.340209,3.3979971,3.4406176,3.4756691
46,6.2466183,6.4451356,6.398231,6.301217,6.1246176,5.9487143,5.7879653,5.6214314,5.476937,5.32781,5.1849103,5.0376763,4.904259,4.7555656,4.6065392,4.45602,4.3161483,4.179042,4.0395746,3.9189668,3.807283,3.6809292,3.5835974,3.469544,3.3868625,3.3084514,3.2472584,3.2060888,3.1193104,3.0574622,3.0245643,2.9740305,2.9768672,2.9501612,2.9621553,2.9470456,2.973997,2.984051,3.0201347,3.0366602,3.0384932,3.0924563,3.122948,3.1716242,3.203597,3.2469661,3.2679312,3.320861,3.3808851,3.419364,3.452751
47,6.1965694,6.4115696,6.3888764,6.2832656,6.11618,5.9428616,5.7867594,5.622971,5.4792376,5.3350244,5.19348,5.050301,4.9186773,4.7729926,4.6271996,4.480159,4.3423204,4.2088513,4.0736322,3.9566433,3.8455312,3.7238088,3.6300979,3.5207136,3.4381948,3.3629003,3.2989469,3.2577453,3.1772363,3.1200433,3.0840743,3.037922,3.0356402,3.0149667,3.024034,3.0105534,3.0331788,3.0438933,3.076364,3.0946016,3.0985794,3.150024,3.1789968,3.226559,3.255242,3.2985992,3.3201556,3.368229,3.4264915,3.4642785,3.496132
48,6.1741505,6.313633,6.292335,6.1844387,6.0257587,5.849531,5.700384,5.5495696,5.4059286,5.2628946,5.1281085,4.9880347,4.859672,4.7203455,4.57954,4.441155,4.3112335,4.18882,4.063025,3.9579148,3.8544562,3.746356,3.6592515,3.5582955,3.4888031,3.4209757,3.3594565,3.3249516,3.248322,3.1999583,3.1639602,3.1202965,3.1207676,3.0969756,3.1018715,3.0892935,3.1042476,3.116826,3.1439316,3.1585116,3.162938,3.205193,3.2279763,3.2647417,3.2924917,3.3306863,3.3414643,3.383585,3.441267,3.4690335,3.4917378
49,6.0701265,6.2746415,6.2994027,6.1804047,6.0386267,5.871003,5.729609,5.5806527,5.4404674,5.3078084,5.1742845,5.0422115,4.916748,4.7822247,4.646797,4.5123696,4.384384,4.2657313,4.1444845,4.042277,3.9385471,3.8339648,3.7514555,3.6568506,3.5823073,3.5174353,3.44987,3.4120936,3.345809,3.302314,3.2605166,3.2242985,3.2133572,3.2014747,3.202106,3.1921556,3.2006059,3.213051,3.2351456,3.253338,3.2612746,3.3017406,3.3230944,3.361931,3.3835206,3.4219432,3.4382038,3.4725142,3.526189,3.556554,3.5790734
50,6.079708,6.2662497,6.2715826,6.1669025,6.0217953,5.855851,5.7142754,5.5677567,5.430386,5.296236,5.164784,5.032249,4.9070244,4.773511,4.638048,4.503148,4.37655,4.2583795,4.13515,4.0327134,3.932366,3.8258908,3.7417576,3.6457016,3.572465,3.5059407,3.4413385,3.4035616,3.3324103,3.2853456,3.2462046,3.2067692,3.1995616,3.1807814,3.1827369,3.1713367,3.180194,3.191235,3.2152202,3.2296152,3.2351289,3.2754025,3.2955267,3.333688,3.3574822,3.3921847,3.4066186,3.442669,3.4962666,3.5257561,3.5468228
51,6.095119,6.3315563,6.325491,6.2320747,6.0795374,5.917755,5.77139,5.6169114,5.4818125,5.3465405,5.2115517,5.0769796,4.9496837,4.81246,4.673617,4.5321007,4.40064,4.2747045,4.143222,4.0318017,3.9280634,3.8101125,3.72014,3.6171288,3.5344899,3.4613132,3.3965123,3.353356,3.2765586,3.2205625,3.1828978,3.1398385,3.1323037,3.1118622,3.1176095,3.104682,3.1191435,3.127728,3.1567655,3.17148,3.1751766,3.222168,3.2459955,3.29207,3.3176708,3.353614,3.3753915,3.4165998,3.4702492,3.5069578,3.5339255
52,6.1772623,6.368103,6.322887,6.241378,6.0746164,5.907083,5.7542152,5.59768,5.4606576,5.3171673,5.1810775,5.04012,4.9104013,4.769218,4.6258693,4.4804535,4.347115,4.2174225,4.0811667,3.966384,3.8629146,3.7405784,3.6461535,3.5372443,3.4574375,3.3809443,3.3211288,3.2797737,3.1937218,3.1323936,3.0996943,3.0500708,3.051683,3.021008,3.0306559,3.0153346,3.035489,3.043661,3.077406,3.0888724,3.0893295,3.138494,3.1636925,3.2090957,3.239912,3.2752986,3.2935817,3.3416097,3.3982902,3.4338121,3.4614522
53,6.2716637,6.285116,6.2127376,6.1169376,5.9455833,5.7582064,5.6056113,5.4623036,5.315341,5.161764,5.0306687,4.88411,4.7549634,4.6150923,4.472021,4.3354583,4.2092404,4.09068,3.9664316,3.866602,3.7692835,3.6668348,3.5792675,3.4772687,3.4226418,3.3567295,3.3038251,3.2776089,3.1919794,3.1441998,3.1147628,3.0644412,3.079639,3.0399394,3.046636,3.0316858,3.0482597,3.0621357,3.0910678,3.0986888,3.099352,3.1369848,3.1567638,3.183541,3.217545,3.251374,3.2483547,3.2948875,3.3564725,3.3742085,3.3904357
54,6.3183913,6.253399,6.158081,6.0650177,5.8891096,5.694707,5.541566,5.4041767,5.2547426,5.095992,4.967667,4.818258,4.689232,4.550002,4.4066286,4.2727795,4.1497183,4.0351963,3.9140162,3.8193264,3.725966,3.6295824,3.543379,3.442724,3.3983097,3.3352246,3.2867594,3.2663074,3.1776576,3.1326928,3.1061912,3.0534718,3.0763173,3.0290177,3.0356042,3.0198765,3.035812,3.0510786,3.0795574,3.0836158,3.0828905,3.1163433,3.1336298,3.153117,3.1898293,3.2212124,3.209105,3.2565222,3.3201468,3.3307621,3.342107
55,6.2391405,6.250149,6.1707706,6.089712,5.9215536,5.739913,5.590847,5.4525867,5.310948,5.1598063,5.0325627,4.888981,4.76162,4.625619,4.4851313,4.350212,4.2272778,4.1117563,3.987389,3.8893201,3.7970624,3.6944802,3.6071053,3.5064092,3.4523578,3.3859668,3.3347316,3.3076062,3.21997,3.1699922,3.1417341,3.0903373,3.1060104,3.0616875,3.068095,3.0523362,3.0661676,3.0781972,3.1072147,3.1109052,3.109769,3.1457272,3.1627772,3.1887386,3.2230866,3.2515507,3.247585,3.2927701,3.352511,3.369436,3.382945
56,6.1949635,6.2396975,6.147273,6.0928774,5.925876,5.7555633,5.609017,5.472876,5.3403597,5.1927648,5.0687337,4.928669,4.802721,4.670146,4.5315576,4.395062,4.2737675,4.157862,4.0284843,3.927412,3.8400078,3.730265,3.6398454,3.5370855,3.4774494,3.406427,3.3568728,3.3247988,3.2316735,3.1733952,3.1472197,3.0926633,3.1078238,3.057036,3.065085,3.047458,3.0604844,3.0683832,3.100297,3.0990393,3.0945506,3.1322901,3.147777,3.1777961,3.2132459,3.235068,3.2349057,3.2808287,3.3377037,3.3582973,3.3717568
57,6.045074,6.2393937,6.2157607,6.1480446,6.0019264,5.8476257,5.7089167,5.5677977,5.4413323,5.309266,5.1832786,5.0538983,4.930515,4.801691,4.668452,4.5325503,4.40948,4.292489,4.1638384,4.0596204,3.967493,3.8541112,3.7664044,3.668016,3.5920763,3.520575,3.4603708,3.4186966,3.3385935,3.2816157,3.246727,3.2017994,3.1976728,3.166553,3.1707685,3.1564598,3.164161,3.170342,3.198123,3.2042465,3.2045822,3.2454085,3.2623882,3.302619,3.3292735,3.354057,3.3693166,3.4069786,3.4578032,3.488906,3.507732
58,6.1229086,6.2249217,6.224901,6.106691,5.9609294,5.784088,5.642927,5.502445,5.3588047,5.2202067,5.090588,4.955494,4.8305492,4.6974463,4.5622807,4.432331,4.3089767,4.1965694,4.0805697,3.98617,3.8877017,3.792542,3.7127855,3.62111,3.5604758,3.500258,3.4379544,3.4080634,3.3393447,3.3009636,3.2623296,3.2240028,3.2221622,3.2016935,3.201457,3.190899,3.1975422,3.212144,3.2327116,3.2466927,3.2533731,3.2876077,3.305334,3.3340132,3.3584464,3.3938222,3.3979127,3.4322808,3.4883883,3.5089316,3.5245667
59,6.146228,6.3049774,6.337716,6.1875925,6.0404754,5.857464,5.7108064,5.557501,5.4052835,5.266221,5.1277423,4.9895205,4.861432,4.721099,4.5818143,4.447741,4.316525,4.1965175,4.079733,3.9795113,3.8689532,3.7712622,3.6910465,3.5970025,3.5289671,3.468573,3.3997238,3.3680103,3.3063412,3.2714286,3.2280612,3.1942072,3.1856456,3.1800585,3.1798358,3.171659,3.183082,3.20052,3.2204497,3.2445736,3.2560308,3.2955573,3.3197725,3.3543062,3.3757117,3.4229445,3.4346113,3.470016,3.5280485,3.5544212,3.5780008
60,6.08938,6.3944917,6.505512,6.3089495,6.1724763,5.99064,5.8422074,5.6715503,5.5122705,5.3813815,5.231565,5.0957317,4.9655027,4.818963,4.678037,4.5399604,4.3988156,4.269827,4.1532383,4.0451193,3.917823,3.816103,3.737361,3.6435356,3.5584455,3.4981616,3.4156084,3.3768616,3.3313289,3.3020601,3.2480788,3.2252264,3.1979637,3.2211924,3.2185225,3.2151628,3.2288303,3.2489114,3.2653391,3.3056273,3.32562,3.3725784,3.4050322,3.451523,3.4642723,3.527176,3.5557976,3.5873938,3.6443539,3.6828792,3.7183924
61,6.108574,6.3797517,6.51332,6.287496,6.1547575,5.9628296,5.814673,5.644569,5.476893,5.3447604,5.1931863,5.0560017,4.925523,4.777654,4.636797,4.5026226,4.361631,4.2357388,4.1267347,4.0243,3.8934574,3.8020046,3.7283964,3.6394007,3.5611742,3.5074303,3.4224122,3.3891315,3.351849,3.3334098,3.2761762,3.258418,3.2298555,3.2613854,3.2554803,3.2546744,3.2664793,3.2909877,3.3025656,3.3478746,3.372001,3.4151952,3.4478266,3.4887736,3.4990168,3.567685,3.591707,3.6199405,3.6788526,3.7124658,3.746373
62,6.0782743,6.3460236,6.493298,6.261977,6.135768,5.944619,5.800071,5.6334906,5.4661026,5.3367963,5.1869826,5.052458,4.923456,4.7781887,4.6398635,4.5089903,4.3703394,4.2481956,4.143091,4.044566,3.9151707,3.8285244,3.7579947,3.6729245,3.5969343,3.5461535,3.4599795,3.4278183,3.394674,3.3803144,3.3213594,3.3064473,3.2755208,3.3099682,3.3017728,3.3020327,3.3102643,3.335495,3.3441975,3.3899455,3.415372,3.455704,3.4865484,3.5251138,3.533388,3.601338,3.6239204,3.6485376,3.7064369,3.7380288,3.7696495
63,6.087158,6.233874,6.349574,6.1350727,6.0107083,5.8163657,5.677764,5.528338,5.3636293,5.231606,5.0916142,4.9582944,4.832626,4.694691,4.5607824,4.4382696,4.309793,4.1998987,4.1021056,4.0161095,3.8994377,3.8251843,3.759194,3.6805415,3.6219463,3.5770054,3.4984255,3.4745588,3.4377618,3.4280896,3.3735242,3.355978,3.3351002,3.355227,3.3448207,3.3438048,3.3452725,3.3709774,3.3769536,3.41327,3.4355617,3.4656634,3.4883637,3.51346,3.5246458,3.5822985,3.5893173,3.6109815,3.669014,3.6876614,3.7072518
64,6.0580215,6.2105455,6.3827124,6.1227994,6.0115094,5.8090067,5.673865,5.5237527,5.34966,5.221652,5.078707,4.947531,4.822554,4.684343,4.5526376,4.435989,4.3073015,4.201609,4.1148434,4.035896,3.9128084,3.8518093,3.794104,3.723978,3.6692648,3.633407,3.5475793,3.52794,3.5074425,3.513476,3.4512148,3.4443183,3.414643,3.4533768,3.4369695,3.440729,3.4374442,3.4686937,3.466292,3.5121534,3.541944,3.5677087,3.591023,3.61189,3.616356,3.6829157,3.6889238,3.7027345,3.7612276,3.776651,3.7957258
65,6.12846,6.2080755,6.339184,6.0935555,5.9711347,5.762847,5.624071,5.477224,5.3022137,5.1666393,5.025601,4.8894987,4.7634854,4.624114,4.489975,4.372578,4.2452836,4.140073,4.051585,3.9735575,3.854319,3.7934172,3.7334223,3.6603541,3.613081,3.5762618,3.4966993,3.4810066,3.4519405,3.4550753,3.3981276,3.3851318,3.365871,3.3921518,3.3782766,3.3797297,3.3791554,3.410259,3.410884,3.4514132,3.4776843,3.5022373,3.5243318,3.5406885,3.5502563,3.613459,3.6120393,3.6305695,3.6916213,3.7022688,3.7184048
66,6.1183896,6.248138,6.374836,6.140417,6.0150614,5.8128276,5.672053,5.52009,5.348725,5.2143064,5.07144,4.9355206,4.8086395,4.6678143,4.532273,4.410368,4.2801113,4.1697445,4.0750604,3.9904404,3.8695598,3.7996435,3.73553,3.6579382,3.6022916,3.5602834,3.480076,3.4592423,3.4265294,3.4224596,3.3661723,3.3510027,3.3299289,3.3554645,3.3440385,3.3444176,3.3468845,3.3754976,3.3795955,3.4199793,3.444829,3.4742823,3.4985845,3.521594,3.5318446,3.5948324,3.6000586,3.621402,3.6814775,3.6982815,3.7186263
67,6.208966,6.2135444,6.286433,6.0685463,5.9308896,5.719106,5.575537,5.432054,5.2588263,5.1143627,4.9760375,4.834255,4.706945,4.5663915,4.429071,4.3091054,4.1831923,4.0771165,3.9835606,3.90428,3.7907267,3.7259142,3.6611023,3.5824606,3.5414824,3.500959,3.42985,3.416871,3.3743024,3.369823,3.32052,3.2981918,3.2920585,3.3002975,3.2907937,3.2885017,3.2921627,3.321488,3.3276913,3.3600674,3.3805737,3.4052637,3.4260147,3.4391348,3.4558604,3.5131269,3.5045652,3.5302541,3.593788,3.6006277,3.6140318
68,6.0944123,6.216074,6.3516006,6.1142616,5.9941,5.792531,5.65491,5.506589,5.335758,5.20347,5.062528,4.928806,4.803268,4.664901,4.531587,4.412639,4.284745,4.177902,4.086521,4.0055137,3.8864903,3.8207967,3.759247,3.6849918,3.6318498,3.5923505,3.511657,3.492015,3.4622326,3.461412,3.404045,3.3908978,3.3684783,3.3954413,3.382154,3.383262,3.3825948,3.411714,3.4134939,3.4536512,3.4792905,3.5060384,3.528512,3.5490713,3.557957,3.6197422,3.623141,3.6415372,3.7007763,3.7154293,3.733391
69,6.149188,6.1878242,6.297414,6.0631766,5.9372187,5.7278676,5.5890803,5.4464355,5.27275,5.1345057,4.9961543,4.858953,4.733292,4.595139,4.4610906,4.3445535,4.219608,4.1164804,4.027874,3.9517794,3.8366096,3.7767665,3.7162695,3.6428986,3.6003275,3.5634778,3.4876018,3.4739876,3.4405298,3.4422626,3.3882012,3.3721743,3.3581853,3.3768432,3.3637414,3.363913,3.3631184,3.3936913,3.3953524,3.4317966,3.4558547,3.4785743,3.4987173,3.511845,3.523855,3.5833144,3.5772512,3.5970979,3.6587033,3.666059,3.679208
70,6.107385,6.1913195,6.309005,6.0818577,5.959572,5.7574077,5.620453,5.4766703,5.30732,5.173128,5.0350456,4.9008427,4.7759156,4.639199,4.5064464,4.388825,4.2635417,4.15926,4.068326,3.9897099,3.874807,3.8107562,3.7492023,3.6752944,3.6267588,3.5876355,3.5101907,3.4925513,3.4592943,3.4576907,3.4027445,3.387211,3.3692498,3.3895183,3.3765903,3.3766537,3.3751514,3.4038105,3.4061205,3.4424634,3.4662042,3.490805,3.511132,3.5283878,3.539219,3.5972688,3.5962121,3.6152217,3.674734,3.6860785,3.7008846
71,6.0832186,6.123595,6.2241263,6.015525,5.896466,5.6981096,5.5661416,5.432497,5.268628,5.1355286,5.0040817,4.8727856,4.7505016,4.619562,4.4904847,4.3770676,4.25804,4.1604843,4.0718694,3.9989748,3.8927476,3.8327262,3.7728248,3.7021477,3.6600254,3.6224277,3.5490484,3.5334496,3.497123,3.4951487,3.4427602,3.4253354,3.4112842,3.4226043,3.4087214,3.4076295,3.401534,3.4287558,3.4302683,3.459992,3.4810834,3.5008016,3.5160325,3.52802,3.5401905,3.5901196,3.582942,3.5998642,3.6578634,3.6641152,3.672512
72,6.025189,6.084504,6.1946316,5.993519,5.882332,5.6910515,5.5642524,5.4350314,5.2762766,5.148355,5.020226,4.8937535,4.7737546,4.647287,4.521897,4.411013,4.2950964,4.2010646,4.113851,4.0432453,3.940752,3.8817992,3.823541,3.7559114,3.7126267,3.675641,3.6015728,3.5842533,3.5497646,3.5477314,3.4943585,3.4785333,3.4611664,3.472845,3.4573596,3.4565096,3.4462376,3.472034,3.471981,3.4999075,3.52078,3.53864,3.5513442,3.5633588,3.5737991,3.6197584,3.61361,3.6269865,3.6823068,3.6887615,3.695033
73,5.878996,6.044921,6.222623,6.0045714,5.916568,5.7378798,5.621095,5.4922576,5.33815,5.225029,5.0974407,4.9819684,4.865581,4.7448854,4.6264086,4.5198746,4.4053483,4.314915,4.232926,4.1646314,4.0602164,4.0043488,3.9517877,3.8920636,3.8393865,3.8056207,3.7222316,3.6991854,3.6793647,3.6832654,3.6213408,3.6160913,3.5816033,3.611486,3.5904236,3.5933342,3.5749223,3.600376,3.59381,3.6278522,3.6539142,3.6706746,3.6824265,3.699161,3.7007194,3.7481828,3.7517443,3.7547114,3.8044004,3.8162274,3.823812
74,5.889248,6.083434,6.264957,6.0431767,5.9525304,5.7737193,5.654187,5.5199647,5.3646092,5.251017,5.1203175,5.003489,4.8857403,4.7622437,4.641773,4.5322423,4.4144187,4.319844,4.235106,4.1626964,4.0544844,3.9944737,3.9399877,3.8775558,3.8202882,3.7844124,3.6994858,3.674361,3.6543705,3.6562777,3.5937467,3.588375,3.5522788,3.5850043,3.5651293,3.5681021,3.5525258,3.5778608,3.5727267,3.6091647,3.6357412,3.6557913,3.6701684,3.6906855,3.6921275,3.7426672,3.7502193,3.7550359,3.8051848,3.820572,3.8317926
75,5.8812623,6.101569,6.2685976,6.0648937,5.970981,5.7983932,5.67796,5.5422344,5.3918943,5.2787857,5.148536,5.032125,4.9141946,4.7908673,4.6698313,4.5571175,4.438475,4.3409967,4.2507715,4.1738343,4.0671,3.999627,3.9413824,3.8751884,3.8127055,3.772171,3.6886182,3.6596513,3.634165,3.628669,3.5681999,3.55941,3.5240402,3.5518284,3.5343442,3.5356512,3.5219789,3.5444741,3.5428247,3.5764892,3.60047,3.6236322,3.638468,3.6632533,3.666391,3.7138937,3.7250872,3.7325845,3.7816672,3.8008642,3.8138623
76,5.8984737,6.097254,6.27133,6.0546346,5.9611917,5.783132,5.6622467,5.5266905,5.372102,5.2575893,5.126436,5.0087667,4.890503,4.7661934,4.644787,4.5336447,4.4149556,4.318693,4.231741,4.157317,4.048957,3.9861262,3.9299781,3.8656056,3.8068275,3.769189,3.684956,3.6588645,3.6364856,3.6357713,3.5742197,3.5672653,3.5321925,3.5629587,3.5442617,3.5465746,3.532501,3.5571117,3.5535383,3.5892801,3.6149435,3.6364255,3.651432,3.6733825,3.675816,3.7260091,3.7345455,3.741042,3.7913632,3.807986,3.8201995
77,5.918045,6.129925,6.3185897,6.084244,5.98985,5.8069043,5.6833243,5.542487,5.3826537,5.2670736,5.131889,5.012189,4.892407,4.7645893,4.641165,4.5287814,4.406771,4.307708,4.221508,4.1455317,4.0315895,3.9693408,3.913636,3.848758,3.7884917,3.751768,3.6647875,3.6391351,3.6204777,3.6228237,3.5591114,3.5544376,3.5170922,3.5547054,3.5357025,3.5392852,3.527249,3.5538268,3.549437,3.5900152,3.6181595,3.6412508,3.6590428,3.6822708,3.6834002,3.7394798,3.749955,3.7567658,3.80848,3.82645,3.8416479
78,5.9435797,6.168271,6.3512526,6.116873,6.017294,5.8331294,5.7059836,5.5604596,5.3993263,5.28162,5.14377,5.0216436,4.900272,4.7694125,4.6434484,4.527822,4.402811,4.299643,4.210166,4.1301613,4.0133305,3.9467587,3.8885212,3.8201869,3.7568393,3.7176654,3.630577,3.603614,3.582735,3.5822392,3.5191562,3.5129144,3.476288,3.5138388,3.4966476,3.4997344,3.491177,3.5175214,3.5153284,3.5570343,3.5848382,3.6110296,3.6311805,3.6573043,3.659494,3.7178085,3.7307243,3.740498,3.793204,3.8137767,3.831999
79,5.9290996,6.2129707,6.401707,6.1708603,6.070034,5.890937,5.7618446,5.609898,5.4508567,5.3350344,5.194239,5.0724883,4.9501033,4.8172183,4.6898394,4.569949,4.441226,4.3326364,4.2380223,4.151553,4.0312667,3.9567099,3.8952122,3.8231091,3.7507503,3.7072766,3.6179912,3.5859292,3.563967,3.5581832,3.4943671,3.4876418,3.447276,3.4877183,3.472283,3.4750628,3.4693604,3.4939811,3.494264,3.5378458,3.5655143,3.5967035,3.6197264,3.6528275,3.654552,3.7146547,3.7351377,3.7468305,3.7986329,3.8257928,3.8489923
80,5.965131,6.2200313,6.396965,6.1654644,6.059945,5.87647,5.7451315,5.5931325,5.4317546,5.312396,5.1711826,5.046729,4.9234776,4.7890615,4.6601133,4.539805,4.4107604,4.3017893,4.207122,4.120956,4.00053,3.926796,3.8647735,3.7915933,3.7223556,3.6791282,3.5915594,3.5616016,3.5375779,3.5320797,3.469696,3.4613543,3.4246435,3.4622612,3.447605,3.4499238,3.4458036,3.471173,3.4722037,3.5151892,3.5423183,3.5732148,3.596504,3.6277323,3.6310813,3.6917484,3.7093768,3.7229273,3.7763023,3.8015358,3.8242288
81,5.992989,6.221736,6.3873444,6.157086,6.047821,5.861169,5.728293,5.5769014,5.4141126,5.2919235,5.150832,5.024359,4.9005685,4.765288,4.63528,4.5148244,4.3859196,4.2770123,4.1823044,4.0966516,3.9767456,3.9037569,3.841308,3.7673533,3.700983,3.6579316,3.5720968,3.5439067,3.5178158,3.512319,3.4513505,3.4414485,3.4080424,3.442577,3.428566,3.4303784,3.4273033,3.4531121,3.454804,3.4967656,3.5231946,3.5536034,3.5767765,3.6062193,3.611049,3.67154,3.6864963,3.7015133,3.7560523,3.7794552,3.8013418
82,6.085529,6.253367,6.3564987,6.1561785,6.0284,5.8386283,5.6987724,5.547555,5.3865337,5.254483,5.114484,4.981077,4.855027,4.716774,4.582033,4.4565825,4.327061,4.214338,4.111803,4.0217366,3.9058464,3.8251965,3.7559032,3.673805,3.6108263,3.5619147,3.4844642,3.4574852,3.4160037,3.4001536,3.347344,3.3268473,3.306769,3.322902,3.314639,3.3122325,3.3157067,3.3391771,3.348205,3.3824654,3.4026527,3.4355924,3.458969,3.4877267,3.5004435,3.5560198,3.566112,3.5903366,3.6477182,3.6696267,3.6909883
83,6.0349183,6.253531,6.3699007,6.174553,6.052093,5.86996,5.73261,5.580334,5.423655,5.29657,5.1568313,5.027093,4.9020104,4.765536,4.6325526,4.506457,4.3767147,4.263207,4.158972,4.0667634,3.9509134,3.8666496,3.7968636,3.714929,3.6456556,3.5949266,3.5152278,3.4840634,3.444026,3.4256234,3.3712645,3.3521273,3.3269358,3.3461335,3.3375607,3.3353796,3.3375363,3.3592305,3.3683033,3.4030218,3.423371,3.457965,3.481454,3.5144205,3.5252964,3.5797472,3.5952811,3.6178648,3.6728573,3.698902,3.721924
84,5.957394,6.1920676,6.3261952,6.1353607,6.024907,5.850447,5.72062,5.5751686,5.4239197,5.303806,5.1686225,5.0454335,4.923612,4.793354,4.6657143,4.5442853,4.41924,4.3117223,4.211347,4.1239657,4.0129366,3.9327917,3.866589,3.7902048,3.7212696,3.6730132,3.5919905,3.5598264,3.5241272,3.5081735,3.4518144,3.4360027,3.4060977,3.4272754,3.4156594,3.4143558,3.410017,3.4306946,3.4364045,3.4694533,3.4903314,3.521194,3.540938,3.5723581,3.5803065,3.6301596,3.6457188,3.6624649,3.7141085,3.7390091,3.7583559
85,5.811571,6.196666,6.3837686,6.1936016,6.100731,5.945301,5.8226304,5.672599,5.530578,5.4252253,5.289139,5.1763616,5.0570474,4.930908,4.80821,4.6857486,4.559144,4.4494524,4.3465576,4.2539945,4.140335,4.0525694,3.9866946,3.912319,3.825675,3.774225,3.6845927,3.641358,3.6139936,3.5946069,3.5317144,3.5225024,3.4755855,3.5110354,3.4972708,3.497891,3.4893782,3.5065672,3.5105464,3.5480714,3.5715473,3.6067367,3.627665,3.6706817,3.6716785,3.7216158,3.7531185,3.763696,3.8089406,3.845444,3.8702526
86,5.8042226,6.2197285,6.3851714,6.220076,6.1223273,5.9749413,5.850954,5.6992326,5.5639215,5.458838,5.3235426,5.211109,5.091537,4.9656453,4.8421206,4.7154417,4.5879073,4.4744697,4.3642106,4.265747,4.154377,4.0567355,3.9857607,3.9062688,3.8131542,3.7554727,3.6680503,3.619931,3.5847633,3.555363,3.4955263,3.4814215,3.4360633,3.4641702,3.4537067,3.451973,3.4460704,3.4594502,3.4682138,3.501677,3.5214775,3.5606794,3.582084,3.6304774,3.6340144,3.6796188,3.7155015,3.7298625,3.7737982,3.8150563,3.84199
